Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Aconcagua y Valparaíso,Partido Radical,PR,"('Luis', 'Bossay', 'Leiva')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Bossay_Leiva
Aconcagua y Valparaíso,Partido Nacional,PN,"('Pedro', 'Ibáñez', 'Ojeda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Ibáñez_Ojeda
Santiago,Frente de Acción Popular,PS,"('Carlos', 'Altamirano', 'Orrego')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Altamirano_Orrego
Santiago,Frente de Acción Popular,PC,"('Volodia', 'Teitelboim', 'Volosky')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Volodia_Teitelboim_Volosky
Santiago,Partido Demócrata Cristiano,PDC,"('José', 'Plácido', 'Musalem', 'Saffie')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Plácido_Musalem_Saffie
Santiago,Partido Demócrata Cristiano,PDC,"('Rafael', 'Agustín', 'Gumucio', 'Vives')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Agustín_Gumucio_Vives
Santiago,Partido Demócrata Cristiano,PDC,"('José', 'Tomás', 'Reyes', 'Vicuña')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Tomás_Reyes_Vicuña
O'Higgins y Colchagua,Frente de Acción Popular,PS,"('María', 'Elena', 'Carrera', 'Villavicencio')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/María_Elena_Carrera_Villavicencio
O'Higgins y Colchagua,Partido Demócrata Cristiano,PDC,"('José', 'Manuel', 'Isla', 'Hevia')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Manuel_Isla_Hevia
O'Higgins y Colchagua,Partido Demócrata Cristiano,PDC,"('Rafael', 'Adolfo', 'Moreno', 'Rojas')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Adolfo_Moreno_Rojas
O'Higgins y Colchagua,Partido Demócrata Cristiano,PDC,"('Ricardo', 'Valenzuela', 'Sáez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Valenzuela_Saéz
O'Higgins y Colchagua,Partido Radical,PR,"('Vladimir', 'Anselmo', 'Sule', 'Candia')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Vladimir_Anselmo_Sule_Candia
O'Higgins y Colchagua,Partido Nacional,PN,"('Víctor', 'Joaquín', 'García', 'Garzena')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Víctor_Joaquín_García_Garzena
"Curicó, Talca, Maule y Linares",Partido Demócrata Cristiano,PDC,"('Raúl', 'Eduardo', 'Gormaz', 'Molina')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Eduardo_Gormaz_Molina
"Curicó, Talca, Maule y Linares",Partido Demócrata Cristiano,PDC,"('José', 'Antonio', 'Foncea', 'Aedo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Antonio_Foncea_Aedo
"Curicó, Talca, Maule y Linares",Partido Demócrata Cristiano,PDC,"('Patricio', 'Aylwin', 'Azócar')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Aylwin_Azócar
"Curicó, Talca, Maule y Linares",Partido Radical,PR,"('Raúl', 'Juliet', 'Gómez')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Juliet_Gómez
"Curicó, Talca, Maule y Linares",Acción Popular Independiente,API,"('Rafael', 'Roberto', 'Tarud', 'Siwady')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Roberto_Tarud_Siwady
"Ñuble, Concepción y Arauco",Frente de Acción Popular,PC,"('Jorge', 'Antonio', 'Montes', 'Moraga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Antonio_Montes_Moraga
"Ñuble, Concepción y Arauco",Partido Demócrata Cristiano,PDC,"('Alberto', 'Jorge', 'Jerez', 'Horta')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Jorge_Jerez_Horta
"Ñuble, Concepción y Arauco",Partido Demócrata Cristiano,PDC,"('Tomás', 'Pablo', 'Elorza')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tomás_Pablo_Elorza
"Ñuble, Concepción y Arauco",Partido Radical,PR,"('Humberto', 'Aguirre', 'Doolan')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Humberto_Aguirre_Doolan
"Ñuble, Concepción y Arauco",Partido Nacional,PN,"('Francisco', 'Bulnes', 'Sanfuentes')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Bulnes_Sanfuentes
"Bío-Bío, Malleco y Cautín",Frente de Acción Popular,PSD,"('Luis', 'Fernando', 'Luengo', 'Escalona')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Fernando_Luengo_Escalona
"Bío-Bío, Malleco y Cautín",Partido Demócrata Cristiano,PDC,"('Tulio', 'Renán', 'Fuentealba', 'Moena')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Tulio_Renán_Fuentealba_Moena
"Bío-Bío, Malleco y Cautín",Partido Demócrata Cristiano,PDC,"('Ricardo', 'Ferrando', 'Keun')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ricardo_Ferrando_Keun
"Bío-Bío, Malleco y Cautín",Partido Radical,PR,"('Julio', 'Antonio', 'Gastón', 'Durán', 'Neumann')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Antonio_Gastón_Durán_Neumann
"Bío-Bío, Malleco y Cautín",Partido Radical,PR,"('Alberto', 'Baltra', 'Cortés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Baltra_Cortés
"Valdivia, Osorno y Llanquihue",Frente de Acción Popular,PS,"('Aniceto', 'Rodríguez', 'Arenas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aniceto_Rodríguez_Arenas
"Valdivia, Osorno y Llanquihue",Partido Demócrata Cristiano,PDC,"('Narciso', 'Irureta', 'Aburto')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Narciso_Irureta_Aburto
"Valdivia, Osorno y Llanquihue",Partido Demócrata Cristiano,PDC,"('Luis', 'Papic', 'Ramos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Luis_Papic_Ramos
"Valdivia, Osorno y Llanquihue",Partido Radical,PR,"('Américo', 'Arturo', 'Acuña', 'Rosas')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Américo_Arturo_Acuña_Rosas
"Valdivia, Osorno y Llanquihue",Partido Nacional,PN,"('Julio', 'Ernesto', 'von Mühlenbrock', 'Lira')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Ernesto_Von_Muhlenbrock_Lira
"Chiloé, Aysén y Magallanes",Frente de Acción Popular,PS,"('Salvador', 'Allende', 'Gossens')",,,*,,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Salvador_Allende_Gossens
"Chiloé, Aysén y Magallanes",Frente de Acción Popular,PS,"('Adonis', 'Ramón', 'Sepúlveda', 'Acuña')",,,,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Adonis_Ramón_Sepúlveda_Acuña
"Chiloé, Aysén y Magallanes",Partido Demócrata Cristiano,PDC,"('Alfredo', 'Macario', 'Lorca', 'Valencia')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alfredo_Macario_Lorca_Valencia
"Chiloé, Aysén y Magallanes",Partido Demócrata Cristiano,PDC,"('Juan', 'Patricio', 'José', 'Hamilton', 'Depassier')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Patricio_José_Hamilton_Depassier
"Chiloé, Aysén y Magallanes",Partido Radical,PR,"('Raúl', 'Hernán', 'Morales', 'Adriasola')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Raúl_Hernán_Morales_Adriasola
"Chiloé, Aysén y Magallanes",Partido Nacional,PN,"('Fernando', 'Ochagavía', 'Valdés')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Ochagavía_Valdés
