Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Magallanes,Chile Podemos +,RN,"('Alejandro', 'Kusanovic', 'Glusevic')",9287,14.28,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Kusanovic_Glusevic
Magallanes,Chile Podemos +,UDI,"('Sandra', 'Amar', 'Mancilla')",4057,6.24,,,
Magallanes,Chile Podemos +,PRI,"('Juan', 'José', 'Arcos', 'Srdanovic')",5298,8.15,,,
Magallanes,Partido de la Gente,PDG,"('Jesús', 'Rodrigo', 'Gutiérrez', 'Olivares')",1671,2.57,,,
Magallanes,Partido de la Gente,PDG,"('Carla', 'Daniela', 'Amthauer', 'González')",1803,2.77,,,
Magallanes,Nuevo Pacto Social,PS,"('María', 'de los Ángeles', 'Flores', 'Rodríguez')",1332,2.05,,,
Magallanes,Nuevo Pacto Social,PDC,"('Ninen', 'Idilia', 'Gómez', 'Villegas')",1258,1.93,,,
Magallanes,Dignidad Ahora,PH,"('Juan', 'del Karano', 'Márquez', 'Bórquez')",981,1.51,,,
Magallanes,Apruebo Dignidad,CS,"('Luz', 'Andrea', 'Bermudez', 'Sandoval')",5826,8.96,,,
Magallanes,Apruebo Dignidad,CS,"('Julio', 'Gastón', 'Contreras', 'Muñoz')",2296,3.53,,,
Magallanes,Candidatura Independiente,IND,"('Karim', 'Antonio', 'Bianchi', 'Retamales')",31218,48.01,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Karim_Antonio_Bianchi_Retamales
Magallanes,Válidamente emitidos,,(),65027,92.89,,,
Magallanes,Nulos,,(),2443,3.49,,,
Magallanes,Blancos,,(),2538,3.63,,,
Magallanes,Total,,(),70008,100.0,,,
