Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Nacional-2,,,"('Ramón', 'Francisco', 'Rozas', 'Mendiburú')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Francisco_Rozas_Mendiburú
Nacional-2,,,"('José', 'Miguel', 'Arístegui', 'Aróstegui')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Miguel_Arístegui_Aróstegui
Nacional-2,,,"('Manuel', 'Beauchef', 'Manso de Velasco')",,, ,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Manuel_Beauchef_Manso_de_Velasco
Nacional-2,,,"('José', 'Ramón', 'Lira', 'Calvo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Ramón_Lira_Calvo
Nacional-2,,,"('José', 'Rafael', 'Echeverría', 'Cotapos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Rafael_Echeverría_Cotapos
Nacional-2,Partido Conservador,PCon,"('Patricio', 'Larraín', 'Gandarillas')",,, ,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Patricio_Larraín_Gandarillas
Nacional-2,Partido Liberal,PL,"('Alejandro', 'Matías', 'Luis', 'Ignacio', 'Reyes', 'Cotapos')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Matías_Luis_Ignacio_Reyes_Cotapos
Nacional-2,Partido Liberal,PL,"('Aníbal', 'Pinto', 'Garmendía')",,, ,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Aníbal_Pinto_Garmendia
Nacional-2,Partido Liberal,PL,"('Francisco', 'Antonio', 'Vargas', 'Fontecilla')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Antonio_Vargas_Fontecilla
Nacional-3,,,"('Álvaro', 'José', 'Miguel', 'Covarrubias', 'Ortúzar')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Álvaro_José_Miguel_Covarrubias_Ortúzar
Nacional-3,,,"('José', 'Santos', 'Lira', 'Calvo')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Santos_Lira_Calvo
Nacional-3,,,"('Santos', 'Pérez', 'Mascayano')",,, ,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Santos_Pérez_Mascayano
Nacional-3,,,"('José', 'Francisco', 'de la Cerda', 'de Santiago-Concha')",,, ,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Francisco_De_la_Cerda_Santiago_Concha
Nacional-3,,,"('Francisco', 'de Borja', 'Solar', 'Gorostiaga')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_de_Borja_Solar_Gorostiaga
Nacional-3,Partido Conservador,PCon,"('Miguel', 'Barros', 'Morán')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Barros_Morán
Nacional-3,Partido Liberal,PL,"('Pedro', 'Félix', 'Vicuña', 'Aguirre')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Pedro_Félix_Vicuña_Aguirre
Nacional-3,Partido Liberal,PL,"('Melchor', 'de Santiago-Concha', 'Cerda')",,,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Melchor_De_Santiago_Concha_y_Cerda
Nacional-3,Partido Liberal,PL,"('Francisco', 'Marín', 'Recabarren')",,, ,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Francisco_Marín_Recabarren
